Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Norway,NOR,2003,1908.2672,26408.492,9889.596
Norway,NOR,2004,2141.7732,25693.807,10395.949
Norway,NOR,2005,1816.5824,25437.422,9451.153
Norway,NOR,2006,1545.7765,25807.422,9293.212
Norway,NOR,2007,1682.3461,25387.441,8867.265
Norway,NOR,2008,1712.2513,24718.602,9016.169
Norway,NOR,2009,1345.98,24646.145,8550.727
Norway,NOR,2010,1812.1819,24869.361,8379.187
Norway,NOR,2011,1985.1023,24121.125,8140.402
Norway,NOR,2012,1898.32,23282.143,7985.987
Norway,NOR,2013,1776.8883,23797.107,7821.995
Norway,NOR,2014,1924.6848,22362.18,8288.846
Norway,NOR,2015,1707.5386,22127.205,8720.747
Norway,NOR,2016,1737.8159,21201.062,8342.309
Norway,NOR,2017,1802.6624,20931.018,8688.303
Norway,NOR,2018,1748.865,21381.95,8337.541
Norway,NOR,2019,1696.7196,20489.035,8535.904
Norway,NOR,2020,1668.5647,19489.898,8191.7427
Norway,NOR,2021,1692.9788,19435.145,7928.496
Oceania,,1965,12559.11,13211.965,1.6738163
Oceania,,1966,12683.368,13917.462,2.186242
Oceania,,1967,12676.474,14865.157,2.1451187
Oceania,,1968,12739.082,15772.381,16.324104
Oceania,,1969,12916.339,15927.667,216.94937
Oceania,,1970,12735.918,17340.525,924.73016
Oceania,,1971,12344.024,17715.629,1334.9152
Oceania,,1972,12591.475,17771.373,1890.0128
Oceania,,1973,12944.611,18599.72,2348.3499
Oceania,,1974,13270.624,19104.945,2682.535
Oceania,,1975,13416.348,18569.111,2838.9478
Oceania,,1976,13689.177,18744.89,3547.416
Oceania,,1977,14046.783,19260.742,4215.0093
Oceania,,1978,14167.208,19299.426,4388.2637
Oceania,,1979,14533.253,19311.77,4681.1226
Oceania,,1980,14763.647,18191.404,5207.7207
Oceania,,1981,14900.484,17583.457,5613.6
Oceania,,1982,14801.017,17059.254,5768.628
Oceania,,1983,14630.699,15188.114,6170.663
Oceania,,1984,15174.643,15441.508,6255.1973
Oceania,,1985,15414.137,15202.855,6818.1465
Oceania,,1986,15638.212,14629.768,7496.993
Oceania,,1987,15927.574,14968.381,7449.0327
Oceania,,1988,16503.777,15321.179,7621.026
Oceania,,1989,17054.332,15654.361,7262.0366
Oceania,,1990,17135.504,15912.859,7934.7285
Oceania,,1991,17143.244,15215.295,7685.8613
Oceania,,1992,17026.959,15328.699,7870.86
Oceania,,1993,16880.041,15502.135,7931.6655
Oceania,,1994,16934.701,16055.605,8375.869
Oceania,,1995,17222.414,17079.232,8235.332
Oceania,,1996,17611.723,17234.682,8363.146
Oceania,,1997,18226.021,17332.635,8245.808
Oceania,,1998,18691.055,17099.135,8094.666
Oceania,,1999,19542.94,17189.771,8355.926
Oceania,,2000,19361.344,16989.514,8464.987
Oceania,,2001,18969.54,16771.53,8944.878
Oceania,,2002,19074.904,16742.717,8914.895
Oceania,,2003,19507.24,16552.742,8381.971
Oceania,,2004,20002.525,16636.408,8271.16
Oceania,,2005,19656.42,16681.871,7989.919
Oceania,,2006,19814.014,16857.74,8651.766
Oceania,,2007,19105.129,16917.607,9483.758
Oceania,,2008,19632.44,16798.59,9075.221
Oceania,,2009,18483.014,16129.378,9095.085
Oceania,,2010,16803.613,16256.113,9724.905
Oceania,,2011,16123.093,16788.78,9757.442
Oceania,,2012,14973.527,16844.283,9750.402
Oceania,,2013,13931.139,17010.197,10082.602
Oceania,,2014,13551.653,16693.826,10684.776
Oceania,,2015,13787.98,16382.09,10790.532
Oceania,,2016,13475.467,16187.738,10381.258
Oceania,,2017,12819.162,16699.162,10069.167
Oceania,,2018,12330.857,16658.232,9701.716
Oceania,,2019,11650.812,16292.062,11259.274
Oceania,,2020,11053.036,13771.536,10850.476
Oceania,,2021,10631.105,13871.288,9729.541
Oman,OMN,1965,0,163.99112,0
Oman,OMN,1966,0,200.5812,0
Oman,OMN,1967,0,869.68097,0
Oman,OMN,1968,0,1022.7858,0
Oman,OMN,1969,0,1420.6041,0
Oman,OMN,1970,0,1395.4224,0
Oman,OMN,1971,0,22461.205,0
Oman,OMN,1972,0,24965.809,0
Oman,OMN,1973,0,21103.252,0
Oman,OMN,1974,0,18720.264,0
Oman,OMN,1975,0,16393.078,0
Oman,OMN,1976,0,18027.662,0
Oman,OMN,1977,0,16524.197,0
Oman,OMN,1978,0,14918.533,3314.6116
Oman,OMN,1979,0,14619.457,5283.099
Oman,OMN,1980,0,10415.549,6349.8857
Oman,OMN,1981,0,9680.445,7079.9307
Oman,OMN,1982,0,13660.905,7319.405
Oman,OMN,1983,0,9962.757,8590.729
Oman,OMN,1984,0,15304.245,10214.692
Oman,OMN,1985,0,12570.251,12236.569
Oman,OMN,1986,0,8383.129,13411.591
Oman,OMN,1987,0,8966.18,14143.474
Oman,OMN,1988,0,7740.053,13442.829
Oman,OMN,1989,0,9552.548,13214.891
Oman,OMN,1990,0,13514.484,13564.06
Oman,OMN,1991,0,21133.586,13094.194
Oman,OMN,1992,0,17814.398,13663.452
Oman,OMN,1993,0,16316.705,12564.398
Oman,OMN,1994,0.065223835,13864.9375,12774.701
Oman,OMN,1995,0.034903113,14984.005,15346.991
Oman,OMN,1996,0.021870632,14186.558,16485.19
Oman,OMN,1997,0.17317885,12287.839,18756.217
Oman,OMN,1998,0.24491236,12162.687,19265.01
Oman,OMN,1999,0.02882748,15328.707,20337.297
Oman,OMN,2000,1.2441732,16143.648,32740.176
Oman,OMN,2001,0.6901587,17774.344,35489.855
Oman,OMN,2002,1.6294574,20535.451,36728.02
Oman,OMN,2003,0,19466.182,39170.023
Oman,OMN,2004,3.7579198,18727.986,35010.02
Oman,OMN,2005,1.446758,20491.285,42852.645
Oman,OMN,2006,13.972677,20960.574,47002.75
Oman,OMN,2007,3.1341472,19867.088,46676.33
Oman,OMN,2008,5.260006,26464.111,50472.453
Oman,OMN,2009,6.0342975,24825.725,50221.27
Oman,OMN,2010,119.57549,26557.34,56840.133
Oman,OMN,2011,36.91227,25195.068,56386.152
Oman,OMN,2012,101.57851,24792.16,55763.31
Oman,OMN,2013,136.8841,26477.926,56927.742
Oman,OMN,2014,103.691025,25921.262,53162.395
Oman,OMN,2015,136.5028,24934.814,54979.52
Oman,OMN,2016,145.64992,24331.51,51972.324
Oman,OMN,2017,194.52296,27917.705,51412.668
Oman,OMN,2018,188.2937,28243.523,54326.504
Oman,OMN,2019,428.4791,27503.059,54307.63
Oman,OMN,2020,829.8619,23578.797,57040.336
Oman,OMN,2021,805.6418,25796.152,65315.13
Pakistan,PAK,1965,309.36084,866.4983,284.92834
Pakistan,PAK,1966,254.46368,866.8683,313.75623
Pakistan,PAK,1967,238.00821,943.5858,356.43918
Pakistan,PAK,1968,255.0841,1046.0686,389.34613
Pakistan,PAK,1969,223.41806,954.6899,466.7457
Pakistan,PAK,1970,181.04794,918.7771,490.86688
Pakistan,PAK,1971,118.808556,841.4524,433.00717
Pakistan,PAK,1972,109.026184,676.3797,447.75867
Pakistan,PAK,1973,105.290405,674.0898,497.0854
Pakistan,PAK,1974,93.70925,705.80597,554.0228
Pakistan,PAK,1975,88.25737,711.6228,558.89734
Pakistan,PAK,1976,84.78544,690.51495,552.85474
Pakistan,PAK,1977,89.41077,704.6536,585.47064
Pakistan,PAK,1978,92.213554,720.23035,582.79706
Pakistan,PAK,1979,99.31138,743.38715,634.2809
Pakistan,PAK,1980,101.55183,745.46533,743.6118
Pakistan,PAK,1981,110.268745,756.9305,775.84357
Pakistan,PAK,1982,119.970345,799.1544,811.9146
Pakistan,PAK,1983,131.26472,849.19635,771.9226
Pakistan,PAK,1984,144.25554,892.20416,767.45764
Pakistan,PAK,1985,158.42508,921.6803,758.29724
Pakistan,PAK,1986,173.4932,958.8089,785.05426
Pakistan,PAK,1987,190.09412,1013.90643,811.3631
Pakistan,PAK,1988,191.95215,1054.4706,830.6084
Pakistan,PAK,1989,203.29256,1092.6543,856.15796
Pakistan,PAK,1990,208.48817,1105.6046,884.81836
Pakistan,PAK,1991,199.81145,1126.8522,925.33716
Pakistan,PAK,1992,199.8599,1199.6776,884.29694
Pakistan,PAK,1993,204.53789,1274.7599,992.3166
Pakistan,PAK,1994,197.24503,1327.4218,982.6559
Pakistan,PAK,1995,193.07983,1397.0809,978.5341
Pakistan,PAK,1996,189.82938,1425.2185,1031.3163
Pakistan,PAK,1997,172.31425,1426.3815,998.47687
Pakistan,PAK,1998,167.56346,1432.8108,1021.6797
Pakistan,PAK,1999,162.91925,1443.0311,1132.3397
Pakistan,PAK,2000,152.7865,1445.1146,1162.9532
Pakistan,PAK,2001,153.75894,1373.7281,1190.4767
Pakistan,PAK,2002,168.11423,1305.8455,1258.667
Pakistan,PAK,2003,211.07693,1134.0055,1531.0936
Pakistan,PAK,2004,230.1789,1121.3499,1797.6466
Pakistan,PAK,2005,250.08887,1043.1409,1870.1494
Pakistan,PAK,2006,259.48914,1173.3455,1871.1451
Pakistan,PAK,2007,347.54468,1249.5054,1857.9272
Pakistan,PAK,2008,374.72363,1240.8282,1861.3052
Pakistan,PAK,2009,301.36197,1294.7979,1825.2197
Pakistan,PAK,2010,276.92197,1254.1755,1817.8235
Pakistan,PAK,2011,233.7721,1236.296,1779.4138
Pakistan,PAK,2012,232.87392,1176.6815,1809.8997
Pakistan,PAK,2013,181.6776,1270.1611,1733.0355
Pakistan,PAK,2014,264.09036,1295.1945,1680.0199
Pakistan,PAK,2015,257.20697,1393.3805,1731.7297
Pakistan,PAK,2016,290.93048,1540.0951,1810.1252
Pakistan,PAK,2017,384.14447,1568.9703,1882.7825
Pakistan,PAK,2018,626.4296,1288.1813,1983.6761
Pakistan,PAK,2019,701.1514,1122.6072,1991.6842
Pakistan,PAK,2020,783.66956,1079.1885,1812.4865
Pakistan,PAK,2021,806.3633,1223.8988,1935.5555
Peru,PER,1965,35.623936,3789.9873,310.44214
Peru,PER,1966,43.651306,4614.2915,315.06668
Peru,PER,1967,47.764122,4518.9863,286.09058
Peru,PER,1968,46.04789,4409.0225,309.51077
Peru,PER,1969,75.43687,4223.4966,306.66
Peru,PER,1970,74.55267,4321.073,293.09955
Peru,PER,1971,101.9306,4169.7207,341.08218
Peru,PER,1972,107.341125,3474.02,319.2072
Peru,PER,1973,119.573944,4007.0972,304.3315
Peru,PER,1974,124.26701,4632.4214,305.55185
Peru,PER,1975,126.44497,4573.211,367.75894
Peru,PER,1976,95.46037,4500.57,389.21292
Peru,PER,1977,106.730835,4375.6465,377.0005
Peru,PER,1978,88.71668,4212.743,384.10953
Peru,PER,1979,91.96736,4284.5903,346.42612
Peru,PER,1980,94.358406,4502.078,363.1576
Peru,PER,1981,93.32916,4482.777,406.84854
Peru,PER,1982,103.10254,4265.965,416.7047
Peru,PER,1983,85.191315,3672.5076,267.88785
Peru,PER,1984,66.298584,3702.1077,353.3457
Peru,PER,1985,70.63095,3542.0186,269.0588
Peru,PER,1986,93.74518,3687.7747,278.86545
Peru,PER,1987,103.45768,3885.9468,270.99084
Peru,PER,1988,99.49066,3740.8833,249.91364
Peru,PER,1989,108.031715,3234.3809,207.1945
Peru,PER,1990,76.21295,3155.4797,193.94443
Peru,PER,1991,144.61465,2863.9783,178.15387
Peru,PER,1992,138.67645,2936.9978,157.44286
Peru,PER,1993,142.84702,2999.7778,162.50502
Peru,PER,1994,172.51616,3198.3005,166.14714
Peru,PER,1995,177.7846,3556.9558,157.86394
Peru,PER,1996,182.91154,3618.2876,157.27815
Peru,PER,1997,186.9455,3665.3333,91.44844
Peru,PER,1998,201.35428,3478.2332,152.47464
Peru,PER,1999,179.59315,3511.4812,150.68715
Peru,PER,2000,274.7718,3367.7742,124.76111
Peru,PER,2001,245.98553,3133.7358,131.82535
Peru,PER,2002,332.9125,3067.8115,155.6366
Peru,PER,2003,353.52545,2867.9106,182.23264
Peru,PER,2004,378.55725,3152.6863,296.7493
Peru,PER,2005,380.7357,3096.2966,518.68994
Peru,PER,2006,321.2723,2912.1313,602.0363
Peru,PER,2007,420.93457,3043.5137,900.40735
Peru,PER,2008,372.65338,3361.5684,1134.9612
Peru,PER,2009,332.44098,3426.018,1152.6177
Peru,PER,2010,323.56873,3609.4988,1855.5922
Peru,PER,2011,322.67303,3954.0742,2134.7935
Peru,PER,2012,341.2465,3895.6216,2306.527
Peru,PER,2013,340.84607,4034.329,2231.3357
Peru,PER,2014,333.10687,3947.5386,2448.3257
Peru,PER,2015,306.8575,4162.256,2488.6575
Peru,PER,2016,365.85236,4373.0986,2728.0916
Peru,PER,2017,366.7102,4469.69,2370.454
Peru,PER,2018,404.11194,4504.686,2492.0044
Peru,PER,2019,405.55807,4591.729,2501.5388
Peru,PER,2020,352.65997,3384.661,2140.9062
Peru,PER,2021,380.6537,4249.8613,2379.8562
Philippines,PHL,1965,15.714516,1514.5884,0
Philippines,PHL,1966,14.490248,1608.2882,0
Philippines,PHL,1967,10.973243,1766.011,0
Philippines,PHL,1968,4.8853517,1964.148,0
Philippines,PHL,1969,6.2481704,2051.2114,0
Philippines,PHL,1970,6.0882053,2272.6172,0
Philippines,PHL,1971,5.790703,2569.8066,0
Philippines,PHL,1972,5.507448,2458.6694,0
Philippines,PHL,1973,5.371999,2814.3467,0
Philippines,PHL,1974,7.342341,2568.8196,0
Philippines,PHL,1975,13.568181,2705.261,0
Philippines,PHL,1976,15.727572,2710.5342,0
Philippines,PHL,1977,37.800472,2882.9358,0
Philippines,PHL,1978,33.701115,2892.4832,0
Philippines,PHL,1979,28.655176,2904.7358,0
Philippines,PHL,1980,33.622116,2652.7373,0
Philippines,PHL,1981,56.80049,2430.3755,0
Philippines,PHL,1982,61.78827,2280.9653,0
Philippines,PHL,1983,109.73725,2327.1794,0
Philippines,PHL,1984,171.57326,1858.7968,0
Philippines,PHL,1985,236.91158,1613.5099,0
Philippines,PHL,1986,182.30421,1657.175,0
Philippines,PHL,1987,189.50125,1880.3109,0
Philippines,PHL,1988,234.49603,1980.7844,0
Philippines,PHL,1989,181.1339,2172.3845,0
Philippines,PHL,1990,202.04504,2218.1309,0
Philippines,PHL,1991,221.57385,2098.5586,0
Philippines,PHL,1992,215.65482,2522.3384,0
Philippines,PHL,1993,213.99666,2542.6704,0
Philippines,PHL,1994,201.4195,2623.7854,0.78153557
Philippines,PHL,1995,237.35641,2885.5632,0.73606795
Philippines,PHL,1996,322.63348,2944.1868,1.215316
Philippines,PHL,1997,390.5065,3089.9177,0.71960574
Philippines,PHL,1998,384.9267,3047.059,1.1974862
Philippines,PHL,1999,441.03336,2821.777,0.8996431
Philippines,PHL,2000,598.5638,2547.6328,1.3077053
Philippines,PHL,2001,598.42957,2480.473,16.858591
Philippines,PHL,2002,510.8412,2303.5317,207.4892
Philippines,PHL,2003,521.0469,2246.2522,309.91687
Philippines,PHL,2004,555.24286,2265.9785,280.5858
Philippines,PHL,2005,618.6209,2065.2993,364.50095
Philippines,PHL,2006,664.17957,1823.0967,334.996
Philippines,PHL,2007,701.2174,1859.2484,394.19455
Philippines,PHL,2008,809.2999,1746.242,407.27866
Philippines,PHL,2009,758.2583,1782.0339,402.6448
Philippines,PHL,2010,862.6949,1830.3364,372.47244
Philippines,PHL,2011,932.84894,1699.6106,395.0523
Philippines,PHL,2012,959.2306,1728.29,372.1689
Philippines,PHL,2013,1166.9618,1781.4934,337.06494
Philippines,PHL,2014,1221.6613,1860.4402,348.80325
Philippines,PHL,2015,1311.2571,2085.0037,322.47473
Philippines,PHL,2016,1451.3977,2199.9458,363.27573
Philippines,PHL,2017,1686.3408,2314.552,353.61438
Philippines,PHL,2018,1751.6014,2287.5974,376.60962
Philippines,PHL,2019,1842.1587,2296.9712,381.95007
Philippines,PHL,2020,1801.8585,1852.9001,342.52606
Philippines,PHL,2021,1923.719,2000.2904,288.2967
Poland,POL,1965,22154.818,2063.303,548.679
Poland,POL,1966,22251.607,2126.9285,646.43256
Poland,POL,1967,22468.12,2289.2542,783.4722
Poland,POL,1968,23364.707,2841.879,1067.9369
Poland,POL,1969,24360.518,3102.0347,1469.3497
Poland,POL,1970,25126.828,3258.4355,1861.2534
Poland,POL,1971,25540.975,3430.8235,2032.742
Poland,POL,1972,26500.168,3819.2856,2121.5215
Poland,POL,1973,26376.705,4199.838,2187.0972
Poland,POL,1974,26870.928,4382.153,2227.4326
Poland,POL,1975,28715.318,4724.8936,2362.73
Poland,POL,1976,29734.727,5165.1694,2496.6611
Poland,POL,1977,30493.701,5474.18,2623.5996
Poland,POL,1978,31630.5,5802.1167,2737.413
Poland,POL,1979,31723.05,5862.658,2829.4438
Poland,POL,1980,33279.055,5735.9463,2872.1743
Poland,POL,1981,29400.123,5328.5986,2684.2058
Poland,POL,1982,30149.47,4984.3555,2658.0576
Poland,POL,1983,29790.459,5103.102,2692.9365
Poland,POL,1984,30776.33,5189.6226,2775.5164
Poland,POL,1985,31235.604,5233.49,2792.1082
Poland,POL,1986,31813.746,5368.584,2938.7458
Poland,POL,1987,32770.21,5406.5547,3016.4658
Poland,POL,1988,31735.14,5515.195,2982.9219
Poland,POL,1989,30222.533,5458.863,2918.3542
Poland,POL,1990,23966.398,4985.1265,2730.8035
Poland,POL,1991,23673.53,4695.0947,2539.5762
Poland,POL,1992,22836.307,4281.337,2359.97
Poland,POL,1993,22533.99,4408.66,2474.7124
Poland,POL,1994,20955.748,4642.3975,2489.924
Poland,POL,1995,21297.43,4699.065,2724.052
Poland,POL,1996,21800.09,5489.72,2860.5264
Poland,POL,1997,21277.023,5722.3667,2852.4954
Poland,POL,1998,19179.928,6510.707,2883.045
Poland,POL,1999,18413.082,6824.6045,2808.7964
Poland,POL,2000,16988.023,6249.4463,3008.2576
Poland,POL,2001,16719.1,6080.244,3121.3352
Poland,POL,2002,16409.121,6199.59,3043.3164
Poland,POL,2003,16904.959,6301.245,3390.8994
Poland,POL,2004,16419.033,6737.9487,3579.9265
Poland,POL,2005,16617.184,6971.9614,3688.5
Poland,POL,2006,17318.617,7563.398,3733.1719
Poland,POL,2007,16890.926,7834.5557,3736.6294
Poland,POL,2008,16670.156,8038.7,4060.869
Poland,POL,2009,15636.628,7943.5474,3915.0994
Poland,POL,2010,16594.998,8369.732,4205.635
Poland,POL,2011,16551.107,8331.525,4260.0117
Poland,POL,2012,15424.823,8017.555,4509.765
Poland,POL,2013,16080.414,7459.1304,4509.612
Poland,POL,2014,14904.628,7492.801,4409.741
Poland,POL,2015,14682.258,7840.9854,4435.1255
Poland,POL,2016,14939.993,8621.761,4738.285
Poland,POL,2017,15023.017,9357.243,4977.6616
Poland,POL,2018,15035.132,9600.895,5172.7153
Poland,POL,2019,13406.86,9793.2295,5426.5586
Poland,POL,2020,12449.36,9290.083,5481.519
Poland,POL,2021,13649.513,9992.428,6068.0728
Portugal,PRT,1965,773.6699,3430.6323,0
Portugal,PRT,1966,790.88513,3523.2017,0
Portugal,PRT,1967,789.19604,3898.101,0
Portugal,PRT,1968,713.2353,4198.456,0
Portugal,PRT,1969,676.4587,4432.9263,0
Portugal,PRT,1970,625.45404,6183.4873,0
Portugal,PRT,1971,577.45526,7002.549,0
Portugal,PRT,1972,502.9465,7502.379,0
Portugal,PRT,1973,733.532,8132.902,0
Portugal,PRT,1974,562.31165,8552.652,0
Portugal,PRT,1975,520.66846,8837.388,0
Portugal,PRT,1976,498.59567,9130.446,0
Portugal,PRT,1977,446.31448,8910.535,0
Portugal,PRT,1978,519.6808,9119.776,0
Portugal,PRT,1979,536.7038,9645.651,0
Portugal,PRT,1980,415.9832,10220.768,0
Portugal,PRT,1981,468.42114,10755.176,0
Portugal,PRT,1982,429.76544,11208.198,0
Portugal,PRT,1983,467.8279,11267.188,0
Portugal,PRT,1984,577.13837,11208.731,0
Portugal,PRT,1985,894.6251,10835.715,0
Portugal,PRT,1986,1684.4922,11533.499,0
Portugal,PRT,1987,2191.3154,11195.35,0
Portugal,PRT,1988,2525.9631,11719.259,0
Portugal,PRT,1989,2819.199,14760.004,0
Portugal,PRT,1990,3309.792,13595.133,0
Portugal,PRT,1991,3475.1118,14210.539,0
Portugal,PRT,1992,3520.9067,15674.171,0
Portugal,PRT,1993,3829.2935,14785.714,0
Portugal,PRT,1994,3978.3997,14715.388,0
Portugal,PRT,1995,4862.0083,16549.898,0
Portugal,PRT,1996,4519.3467,15691.134,0
Portugal,PRT,1997,4093.8145,16741.873,99.3283
Portugal,PRT,1998,4073.0173,18265.355,789.6325
Portugal,PRT,1999,4207.391,18806.838,2196.5386
Portugal,PRT,2000,4191.3315,18320.404,2241.6133
Portugal,PRT,2001,3559.5508,18166.697,2482.5781
Portugal,PRT,2002,3902.2334,18654.947,3002.826
Portugal,PRT,2003,3720.6711,17420.436,2883.72
Portugal,PRT,2004,3671.1924,17632.521,3602.6726
Portugal,PRT,2005,3686.6838,18167.65,4074.553
Portugal,PRT,2006,3643.29,16054.95,3905.9744
Portugal,PRT,2007,3164.7383,16258.462,4154.433
Portugal,PRT,2008,2765.4688,15691.414,4538.6665
Portugal,PRT,2009,3136.2073,14521.219,4503.0713
Portugal,PRT,2010,1809.7068,14210.359,4900.418
Portugal,PRT,2011,2444.7712,13377.761,4972.8076
Portugal,PRT,2012,3217.174,12230.869,4329.457
Portugal,PRT,2013,2944.7473,12696.793,4126.6445
Portugal,PRT,2014,2993.4941,12978.845,3964.0757
Portugal,PRT,2015,3657.7375,12916.277,4649.9375
Portugal,PRT,2016,3203.3076,13206.938,4910.418
Portugal,PRT,2017,3663.595,13193.498,6150.344
Portugal,PRT,2018,3077.6484,13144.942,5636.0293
Portugal,PRT,2019,1410.9048,13586.25,5962.166
Portugal,PRT,2020,638.8752,11059.743,5861.8667
Portugal,PRT,2021,289.74985,11388.123,5698.2314
Qatar,QAT,1965,0,8830.433,12925.731
Qatar,QAT,1966,0,7823.1543,11607.581
Qatar,QAT,1967,0,10490.806,14170.866
Qatar,QAT,1968,0,12034.871,57181.7
Qatar,QAT,1969,0,12441.187,84362.89
Qatar,QAT,1970,0,9523.358,88136.234
Qatar,QAT,1971,0,8109.5693,78141.67
Qatar,QAT,1972,0,8661.12,76952.96
Qatar,QAT,1973,0,10186.915,99871.13
Qatar,QAT,1974,0,12703.441,74921.36
Qatar,QAT,1975,0,13915.622,106283.65
Qatar,QAT,1976,0,17711.535,53661.508
Qatar,QAT,1977,0,21701.285,70657.64
Qatar,QAT,1978,0,19787.67,62832.32
Qatar,QAT,1979,0,20045.033,173386.42
Qatar,QAT,1980,0,15499.441,176852.61
Qatar,QAT,1981,0,21417.902,151722.27
Qatar,QAT,1982,0,22435.217,167355.73
Qatar,QAT,1983,0,23216.379,163959.58
Qatar,QAT,1984,0,25942.889,176237.23
Qatar,QAT,1985,0,26235.346,154451.84
Qatar,QAT,1986,0,31493,157007.67
Qatar,QAT,1987,0,29666.607,146107.34
Qatar,QAT,1988,0,31271.436,147155.44
Qatar,QAT,1989,0,31799.27,150311.66
Qatar,QAT,1990,0,30865.121,147627.84
Qatar,QAT,1991,0,25941.838,172993.12
Qatar,QAT,1992,0,29003.809,277142.5
Qatar,QAT,1993,0,29971.861,287468.62
Qatar,QAT,1994,0,33557.3,279067.66
Qatar,QAT,1995,0,31576.48,271236.94
Qatar,QAT,1996,0,33740.742,183342.75
Qatar,QAT,1997,0,39250.45,188445.33
Qatar,QAT,1998,0,39476.664,192859.36
Qatar,QAT,1999,0,35406.957,209602.4
Qatar,QAT,2000,0,32861.414,174894.22
Qatar,QAT,2001,0,35726.45,154261.81
Qatar,QAT,2002,0,38545.156,160598.83
Qatar,QAT,2003,0,43023.074,174650.17
Qatar,QAT,2004,0,51090.758,201971.81
Qatar,QAT,2005,0,51767.63,210818.06
Qatar,QAT,2006,0,55842.453,174953.55
Qatar,QAT,2007,0,50942.883,156337.64
Qatar,QAT,2008,0,52693.066,143307.94
Qatar,QAT,2009,0,46142.125,132095.61
Qatar,QAT,2010,0,46584.332,148267.06
Qatar,QAT,2011,0,55942.844,160422.86
Qatar,QAT,2012,27.86232,55937.285,176333.86
Qatar,QAT,2013,37.167336,62704.67,173319.02
Qatar,QAT,2014,216.37634,60608.74,173558.53
Qatar,QAT,2015,117.352585,65353.49,179635.95
Qatar,QAT,2016,115.35724,63562.812,159410.77
Qatar,QAT,2017,120.40809,54602.664,152006.1
Qatar,QAT,2018,168.70999,55089.457,147152.78
Qatar,QAT,2019,146.89774,59003.766,149158.9
Qatar,QAT,2020,27.127808,45329.39,140974.52
Qatar,QAT,2021,27.779856,50150.242,148815.4
Romania,ROU,1965,2652.208,4423.0835,7348.9424
Romania,ROU,1966,2840.8584,4585.3555,7880.0615
Romania,ROU,1967,3127.3772,5161.9604,8630.232
Romania,ROU,1968,3399.3718,5397.4697,9053.8125
Romania,ROU,1969,3889.0776,5957.206,10408.479
Romania,ROU,1970,4180.707,6388.045,10704.107
